"","alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha[7,1]","alpha[8,1]","alpha[9,1]","alpha[1,2]","alpha[2,2]","alpha[3,2]","alpha[4,2]","alpha[5,2]","alpha[6,2]","alpha[7,2]","alpha[8,2]","alpha[9,2]","beta[1,1]","beta[2,1]","beta[3,1]","beta[4,1]","beta[5,1]","beta[6,1]","beta[7,1]","beta[8,1]","beta[9,1]","beta[1,2]","beta[2,2]","beta[3,2]","beta[4,2]","beta[5,2]","beta[6,2]","beta[7,2]","beta[8,2]","beta[9,2]"
"2607",-1.80341988261943,-1.83312998578118,-1.83512274492272,-1.82014045044314,-2.12728131739104,-1.86262174349764,-2.66832734752414,-1.90904785708346,-1.84070961059359,-1.34519691039083,-1.44305023433345,-1.44487760505465,-1.40854503983252,-1.69971928165944,-1.34334849567724,-2.55422633681508,-1.36802012729133,-1.3662555416401,0.211063712250137,0.232513757052752,0.200770661726236,0.195130319511119,0.253084122782385,0.198824188759946,0.301605759720712,0.23077627974203,0.207701024568349,0.160077472262209,0.165175364832701,0.183636675425183,0.183285630839018,0.197439460827383,0.15545057613954,0.306258663196525,0.166840751514753,0.15963954312242
"2608",-1.82547550382688,-1.80556803969369,-1.79024597946284,-1.76627005408084,-2.1182641917178,-1.89663707450928,-2.69149858567666,-1.94014841212342,-1.84480759723527,-1.37230080233405,-1.41527106025337,-1.55008854397062,-1.41391888936469,-1.78247017153087,-1.3265497041528,-2.69973201337135,-1.34043621227159,-1.41063054502231,0.211915820960852,0.231691561889826,0.213407754660095,0.197139510064958,0.242752006208534,0.209690538467531,0.320528841446125,0.22994118238488,0.215434047941839,0.166005684382592,0.172892601198059,0.180871693073513,0.176920963598108,0.21070323101174,0.154938754538754,0.327443171045781,0.165969266856692,0.169248888257694
"2609",-1.74574478744684,-1.88434922396536,-1.76335989361666,-1.83166461008583,-2.09464607025004,-1.83470425493873,-2.80718109366172,-1.88435417055506,-1.91105134511729,-1.37870623490703,-1.50052787246228,-1.50733336331284,-1.33028743365376,-1.67947274630299,-1.38473657624604,-2.54072137556966,-1.39325773069829,-1.49280027166104,0.21510528699993,0.235967249829989,0.203519885952094,0.224098494940385,0.243898639646348,0.209298982704662,0.33365458179439,0.233027244880904,0.215574253176482,0.155773833782882,0.170278643609932,0.18047665373975,0.183642420139646,0.220927285234669,0.158657985211849,0.288399855551389,0.176639148538181,0.163161960629408
"2610",-1.84453332104101,-1.81356127253013,-1.78234929080568,-1.81978668056869,-2.16914348269371,-1.8760869832734,-2.98153536981289,-1.8567810755161,-1.91551193267361,-1.33878113519329,-1.46680934129496,-1.51433851696545,-1.46184504756398,-1.74938609389409,-1.39807252582678,-2.43972550514755,-1.50340850774295,-1.40248451669214,0.207652327662067,0.22426959611978,0.201421898168145,0.221406711008377,0.241882195982638,0.228127800458133,0.368810936604682,0.219388730545501,0.212004598560415,0.15472811336537,0.169374857154002,0.185675852601035,0.18360792342421,0.218177481178383,0.149370033459919,0.303552975072979,0.190156940608783,0.167781951275735
"2611",-1.72313568385165,-1.80333405957159,-1.88162874096597,-1.87178910009611,-1.90042579823753,-1.97591247947517,-3.12706560918872,-1.74529339517353,-1.97173287045321,-1.36381501547911,-1.51801322805213,-1.46522565472056,-1.48029646539658,-1.84330709278831,-1.36389441190952,-2.38536827197768,-1.49292788381431,-1.42903597783326,0.209007865526881,0.224495626460831,0.207988396572986,0.231922302997208,0.241880636842731,0.225944013153245,0.356408393222913,0.210633646406058,0.220918320577546,0.165267883380242,0.171279217714562,0.17879640198648,0.18543034351334,0.214649841659613,0.157828938471622,0.306087199064967,0.17109233163164,0.171197808021912
"2612",-1.77843752881845,-1.75781118869647,-1.77806940713696,-1.92162362761857,-1.85271901736095,-1.95842516495902,-3.09404818949167,-1.71751045302919,-1.97883528496411,-1.42431929918997,-1.54628988965238,-1.68006899866234,-1.55618753405164,-1.83490931595776,-1.32026477620797,-2.34428028659798,-1.37586353261717,-1.39662667591035,0.200937556442499,0.232716902561932,0.207647437304414,0.228426742688527,0.220371120320245,0.215351075797489,0.341021177496528,0.208146910775439,0.227864413009388,0.167284758504201,0.170147838613916,0.179342199402437,0.206638339699279,0.208740495518654,0.167730371299274,0.280519076139929,0.172549431761965,0.150891856626448
"2613",-1.74487893456128,-1.77302803720636,-1.77177223582329,-1.74533139382947,-1.91534934127743,-1.9142882517443,-3.11569327629535,-1.72732068447881,-1.96285245845612,-1.38565458351653,-1.56528410401702,-1.60251583222851,-1.62096925060373,-1.84451012213949,-1.34448889682331,-2.42639932270246,-1.47810431220942,-1.41344220261336,0.207215226068975,0.233721145693413,0.191507491186675,0.230671009988224,0.222209375913696,0.211723183798965,0.346222552030082,0.197145547306669,0.243257668646498,0.168065351552085,0.186598766535844,0.197225842924805,0.203110225020306,0.205101013549053,0.153561135149315,0.31227046856201,0.159511157065091,0.166643021552545
"2614",-1.69945751603123,-1.86646617230299,-1.8149977768676,-1.90048038069385,-1.9178788852809,-1.920093999028,-3.00020745201443,-1.67627708628617,-1.99347727782115,-1.40660009269734,-1.51071969448822,-1.66981028227194,-1.66404291808556,-1.83863259896999,-1.39390420529058,-2.7007930188379,-1.48467140940663,-1.37845818509462,0.203810770062408,0.232237398908682,0.203252142850041,0.221656815872444,0.232708091735883,0.209152871753164,0.340022379691753,0.193730861863555,0.200904666375095,0.168860392934061,0.166922720262286,0.195248968394959,0.20071411547273,0.217112978071955,0.154972351111114,0.31458795916655,0.17023210438748,0.156219039992794
"2615",-1.71376240501365,-1.75578176508026,-1.83613456898248,-1.85848886280311,-1.90327547461173,-1.83306505403633,-2.88232933339256,-1.70628829655485,-1.66427700491908,-1.4273218680118,-1.40277503027348,-1.6252456722417,-1.55161908684751,-1.7822412434465,-1.41274885596679,-2.59230916995916,-1.46446135137743,-1.38922238751163,0.204777656915624,0.209664974072582,0.200750486148545,0.218553071151822,0.231713215106279,0.187799786483616,0.337075036962136,0.216153108187864,0.178812268321252,0.178011140587453,0.173571809597863,0.193839386140469,0.209182129619929,0.218779341977534,0.173198655655265,0.316861560248453,0.20221444955226,0.15353125126978
"2616",-1.75040358928596,-1.69225204469187,-1.67538521991438,-1.8322316680618,-2.00346479166119,-1.64341182087105,-3.06154879487596,-1.70059155862673,-1.71967867592785,-1.40864333402254,-1.54609912459875,-1.56784517028728,-1.58636947362431,-1.87127873409487,-1.46189912125785,-2.53604486966845,-1.4944077934419,-1.29926188622914,0.211455591812334,0.240057211767003,0.202400160962151,0.21323162799317,0.233991288555296,0.187263634668852,0.333203636467552,0.200902774154699,0.20122848421623,0.147624895064098,0.183828579274132,0.206730908175386,0.209193547245514,0.212285205147498,0.171008341429902,0.319294617861627,0.178248779463025,0.148460697848705
"2617",-1.82196963931273,-1.73766888979346,-1.84093197883475,-1.70775513859337,-1.99629640618752,-1.65968380864114,-3.03791838369157,-1.57315121641584,-1.64024283826006,-1.12922852240451,-1.6667711262964,-1.53351269938969,-1.62300216441274,-1.81213151238525,-1.57004831788073,-2.68470368938092,-1.34735970626055,-1.33603902893795,0.193726544860651,0.21291221099077,0.209714127499846,0.214637191912832,0.222097210857824,0.190368154208044,0.347787596907569,0.207065382338891,0.184838831608948,0.132465366371935,0.191878408812505,0.209733178423451,0.197372888290368,0.205297568664667,0.172396489314173,0.306029353418686,0.173758709007966,0.14955423971745
"2618",-1.70219504040298,-1.71360437852307,-1.84608579505609,-1.78534350967235,-1.81318070522885,-1.70083930136643,-3.20884089485018,-1.76445578054311,-1.72387312606347,-1.11338382018433,-1.65307145722828,-1.67343456923668,-1.62125937096868,-1.70554212191905,-1.52098972643701,-2.69602974027765,-1.32811343699127,-1.34322936022314,0.194808631016482,0.210711612281121,0.210971775844179,0.232073442135906,0.21750156912772,0.180827922657478,0.378238742367744,0.223759162006109,0.210183806466311,0.141021457050404,0.190882653025334,0.2036653692248,0.202362669542569,0.205514079096052,0.171789257516777,0.304683822187263,0.168851102425773,0.149472545590535
"2619",-1.57720588257822,-1.69574551540852,-1.74136328345684,-1.86455189656989,-1.7616573268533,-1.62867046442932,-3.28728620645769,-1.88313810537147,-1.77377094178189,-1.14709152226374,-1.71304042794684,-1.59430751649824,-1.64162622632766,-1.66926344072758,-1.53635581862847,-2.54075406694945,-1.47962453278806,-1.39746571848913,0.188305996787379,0.190677026497513,0.2097832121707,0.24495230652611,0.223908015519377,0.185420385849528,0.374440521595598,0.224670778503737,0.190937706273547,0.153412017217236,0.185537909867652,0.193375444639576,0.211916605358513,0.206487820743149,0.159875173660036,0.295964126332824,0.186212921513373,0.150894125105362
"2620",-1.57299889936335,-1.54306890080736,-1.70619349769862,-1.67239224112821,-1.78336910006659,-1.63730929803741,-3.20890648609014,-1.87806194410338,-1.87698656015824,-1.11937436767822,-1.73098265157334,-1.56480382062864,-1.70756054916007,-1.67817855887752,-1.51543723047164,-2.46378767740734,-1.45842078580643,-1.31942149696779,0.189651458201831,0.184047191840294,0.182003410007429,0.228321018315481,0.206903374784758,0.185576577458424,0.37999221119682,0.216739657187803,0.192833223128767,0.148994807286624,0.189775402600933,0.186944939746791,0.202218650680577,0.196930492458305,0.176070579039226,0.292120237766845,0.180258646795403,0.146116221818465
"2621",-1.57352173653709,-1.48317951180011,-1.48783791936988,-2.00362285286758,-1.7254374491026,-1.58747249675254,-3.2666999556595,-1.88744950247704,-1.90835215632363,-1.24940103587739,-1.77545646173553,-1.58288629207404,-1.51719339373639,-1.61724855152186,-1.68033841696337,-2.45242034871042,-1.45633025447418,-1.29231800460188,0.190434476234477,0.19153022212987,0.166439499883653,0.22866659354973,0.204919956348118,0.191520326769543,0.357078493848008,0.222517029979134,0.202104454064415,0.150369192214178,0.196329538454471,0.203867658788173,0.1837929358322,0.181294697724935,0.191162361248391,0.296467514172603,0.167724487579594,0.149564213115563
"2622",-1.6851436923691,-1.44403956815087,-1.68361192355252,-1.8386094446209,-1.70630277012508,-1.63890954220321,-2.99355018873446,-1.82401088017387,-1.89633349876305,-1.28668156898637,-1.72591950970817,-1.62507069269661,-1.54744117825817,-1.65376045018371,-1.65022438522038,-2.53599921196175,-1.40854526530395,-1.30212732065753,0.202192840446015,0.193125897449736,0.208336898442742,0.214803884447358,0.218338992338881,0.174427392614916,0.357851486465212,0.213672972287572,0.22702945976875,0.150927300945627,0.198607525637932,0.19523069034949,0.182013566432314,0.209944921554336,0.185378458818669,0.31220367964515,0.168155390926885,0.152099379546056
"2623",-1.69650284766805,-1.47473333412587,-1.69331935467805,-1.74918078554704,-1.78660245886585,-1.65438292469395,-3.30424362073005,-1.77735437165205,-2.12198010593632,-1.26339635597926,-1.75695689060971,-1.6536995139623,-1.62464702949692,-1.67815919647732,-1.55867619075938,-2.56040648552588,-1.45899298037324,-1.41328318057579,0.20075185477319,0.189210598058442,0.195383257900175,0.215162966359541,0.225617117775915,0.177861746503016,0.356606958113484,0.218079521988177,0.221559472195514,0.154270366751723,0.198365528427492,0.195392958389881,0.224867828747291,0.209455975358969,0.175081475406369,0.313194078489299,0.174233797790395,0.161406652916639
"2624",-1.58996190802184,-1.50896474389658,-1.55452290753473,-1.81420112378106,-1.89475381170301,-1.60138419587187,-3.1429718819639,-1.73623093474031,-2.09812196430402,-1.25306499637253,-1.68112656277093,-1.69132952793889,-1.67623622553169,-1.63639868429276,-1.67572763378543,-2.58301108062359,-1.4467306009198,-1.4690412214326,0.192356223080222,0.206481418833014,0.194702207510261,0.196424057234807,0.230359674775858,0.195094752482312,0.350427664789484,0.202240218495076,0.239211075689079,0.148693511976507,0.201693012270015,0.218727966935613,0.232838285506678,0.177951590672376,0.183168953242075,0.328874891609625,0.179494021604744,0.154093567351561
"2625",-1.58284449098475,-1.54968575472832,-1.70670621755078,-1.81624700764326,-1.97423918336751,-1.83040205080855,-3.03173953786467,-1.62979807165336,-2.05295719779221,-1.30387069790928,-1.66223583194642,-1.7218597349891,-1.81151323109686,-1.6241340612153,-1.69451955987818,-2.62123923912167,-1.46594910035587,-1.44214826126735,0.188883245135161,0.189599994810863,0.185194718145059,0.224299830310734,0.232656841467483,0.201885077833147,0.337725838600978,0.201293005380672,0.229185329445153,0.177313577472109,0.183074504695972,0.217416381992374,0.217817793993516,0.195290211407716,0.192221394744086,0.321456230782781,0.178242700355731,0.154926798314646
"2626",-1.65414549417645,-1.45883459836702,-1.71391847492898,-1.79390627021329,-2.00539670180945,-1.77977827656613,-3.05452650210989,-1.64797130637518,-2.01131049158098,-1.42273277049023,-1.66833337858036,-1.73984160371518,-1.54866938976226,-1.81028793828437,-1.62942470260573,-2.6395810042358,-1.49112159991512,-1.28535715321741,0.199550077582867,0.19662020381611,0.192182376815668,0.227880825675182,0.231388549093474,0.19899161755233,0.347850297528322,0.209524398236609,0.229302178255046,0.169487582545204,0.18215601314263,0.206590540536486,0.220750254486341,0.203491891305322,0.18084873412388,0.31342683426641,0.174088606676426,0.138069583266944
"2627",-1.63793033683973,-1.51418348107967,-1.80680021598551,-1.70704770653342,-1.933319428133,-1.6797617897955,-2.89340400327982,-1.71346534206017,-1.9755927649611,-1.414311985634,-1.54140128197679,-1.71348894636935,-1.77576652054112,-1.80078421870419,-1.52524702844517,-2.7793539785182,-1.51044870508066,-1.29721316153873,0.197529499528855,0.194669858036346,0.190005182024532,0.239997426938015,0.234757495690104,0.185166495028078,0.34145886736892,0.215228748545921,0.211127099630426,0.16921956337697,0.16286086094107,0.209481884469206,0.228781366700506,0.201063969651918,0.194382822481671,0.336495996828386,0.173070121619737,0.143381908034204
"2628",-1.64129571278829,-1.60587853930289,-1.71942676080159,-1.77236590689785,-1.99321416419971,-1.68159424387325,-2.9949023122379,-1.85807960001675,-1.85223107741984,-1.45792133141661,-1.54349663718561,-1.66451923959853,-1.78422958665884,-1.74279480083105,-1.52300005774414,-2.85659667949265,-1.5147941419142,-1.25729005264099,0.194335378920054,0.193147282264921,0.189287198561157,0.231073830564986,0.24542095110737,0.179766695142482,0.343071907865812,0.236558216116102,0.204953638981046,0.171859314332924,0.18192182254434,0.202208632145856,0.236041756657297,0.197164485756028,0.185262463629903,0.337118039780264,0.178878593311571,0.139788164659086
"2629",-1.74153253237199,-1.54889499618824,-1.67887157084324,-1.93212500255166,-1.97777837828991,-1.68765063120072,-2.89787506211657,-1.94070273169735,-1.75222767564571,-1.41677078844864,-1.80114248886698,-1.64684233307419,-1.89639526920976,-1.68984217409964,-1.57679057000669,-2.87326942356697,-1.59623327311283,-1.29144877154677,0.211715265308528,0.200664428927601,0.193131023281829,0.231122006881043,0.227411833001332,0.176603303313066,0.355547040061738,0.232519819487307,0.191440904534942,0.173218989704224,0.199603703301175,0.205186533682351,0.234193474723619,0.205335476568811,0.169392623998529,0.338421730841279,0.18573712618499,0.140841433381985
"2630",-1.81725824426907,-1.61071720754832,-1.7522317697831,-1.92920614079848,-2.02192367020272,-1.65610080908559,-3.18885200617386,-1.90976682182561,-1.73975538409601,-1.42834220506272,-1.72996813740171,-1.67506660635347,-1.92124013341822,-1.75255437338958,-1.52952394291755,-2.83555740148741,-1.6508220027445,-1.16648407906304,0.2120416917806,0.199970098273374,0.190477003008348,0.241205101129631,0.226665728246981,0.186079593839591,0.35335347727978,0.233841337428634,0.180586259824392,0.165338205592487,0.181821963059609,0.190585625540211,0.248026270616186,0.199594428008456,0.178685040713221,0.33479075894942,0.206970897028344,0.139719480978715
"2631",-1.7470461019798,-1.62235196181435,-1.78585548079671,-2.10671425922218,-1.91793868341954,-1.72162446354186,-3.21359767153098,-2.00460055776944,-1.74441518001811,-1.45618150055826,-1.74192587217683,-1.56288753330362,-2.00934763877687,-1.71827654728506,-1.52336277182303,-2.75034374271357,-1.73144533036624,-1.17014064294592,0.218633265257067,0.184589690093527,0.19052229914516,0.255668126641364,0.233107729520945,0.202219103182146,0.358021263235571,0.25022337612129,0.211636599276252,0.174064698510887,0.181887845413413,0.193880929664234,0.244910458663124,0.201543566046777,0.17298961147632,0.317669664506783,0.210266155159276,0.139959782544323
"2632",-1.82924926163984,-1.60347779325373,-1.7580688694752,-2.06166515386468,-1.9349665995361,-1.92794152750203,-3.14228060513166,-1.99972618147149,-1.74932385666649,-1.56801598482648,-1.64462372606559,-1.50054124848138,-1.95207337539139,-1.66094334366335,-1.55909403361704,-2.7860771925164,-1.68680461698609,-1.15956645033574,0.209055953200209,0.188973250633163,0.200268733299144,0.241405725671092,0.237064990199769,0.214463639929132,0.357511097869499,0.252819890446397,0.204385500281539,0.17803688452693,0.181265912374401,0.197528679729229,0.219487851797285,0.196459343793277,0.184331003589921,0.3308933242895,0.212552657393842,0.123808983441823
"2633",-1.91192680156161,-1.65230752800258,-1.79705921971062,-1.91250659160342,-1.9248081772475,-2.07466824194107,-3.07036804811432,-1.97263732567029,-1.76271771564778,-1.40608607732993,-1.56675142382893,-1.49715057926918,-1.94244168617355,-1.6500643564848,-1.59050428949493,-2.73117255210469,-1.58866381512514,-1.18707294852245,0.231023078074659,0.215539613506431,0.19027762249597,0.232357015708602,0.238752093219694,0.203523478133345,0.350683759404832,0.218635819031768,0.198818054868966,0.180097211876321,0.179646298711147,0.186758756452009,0.252411480765486,0.193890752971212,0.161763524992921,0.319949587773859,0.199066320660194,0.15094475038696
"2634",-1.91388102007727,-1.62411682370085,-1.82724907191514,-1.90837121731474,-2.00940155286745,-1.98077341570235,-3.08116423923157,-1.86191062541193,-1.78388075914819,-1.56972278677508,-1.66234490322147,-1.48357003882288,-2.03666434776909,-1.6154707987238,-1.47373588899478,-2.71383339638095,-1.4956467796768,-1.35107847742511,0.213859914342596,0.209464407648721,0.198494593189215,0.252615462928244,0.251584768750494,0.205077067859233,0.347932147463837,0.219399690870441,0.20204864742368,0.187015678373422,0.179914096676965,0.18359028628288,0.240090613076638,0.189552101314758,0.169149687124137,0.307145843904522,0.19067777953458,0.150445829774803
"2635",-1.94037797135044,-1.61089765921266,-1.81312733203654,-2.15496757395935,-2.21330725330607,-1.94322819660056,-3.06259556105344,-1.92607667898964,-1.94583011241795,-1.61667824902438,-1.65366575988886,-1.53670928988584,-1.90057421157042,-1.61003942003467,-1.47124054812958,-2.5120035906205,-1.57242995350643,-1.22046996347041,0.236700731164964,0.194878488683754,0.204584476823919,0.253207642295162,0.249009932120512,0.222571034616531,0.349349413188978,0.236158789348728,0.198850933891054,0.182996078877204,0.186970427507249,0.186345653765756,0.239257452843524,0.189838119913601,0.155680760659359,0.29270418871872,0.185384308370439,0.126171244137167
"2636",-1.93742119782361,-1.51505818852192,-1.83637877031137,-2.12269104053853,-2.16318872396182,-1.92467650343649,-3.04103422000709,-2.03030935775356,-2.00704774183011,-1.50937721104411,-1.78295111240158,-1.51171082363549,-1.79000501814236,-1.56301675030901,-1.39385813573469,-2.41243141687123,-1.53735357843492,-1.26200735712676,0.214641191854154,0.207631536009519,0.195351491611169,0.243320305570831,0.269954670756743,0.208256382286567,0.363099957069368,0.235928584995496,0.196904018598134,0.181473020822585,0.188645411572827,0.181979307156705,0.201498823453834,0.189001143359598,0.156014493202643,0.297287785896578,0.18371522190688,0.137082588039337
"2637",-1.76281196144807,-1.48711613296533,-1.91573341614425,-1.9776875440565,-2.14501977281639,-1.92927839951593,-3.10212090968524,-2.01244933436231,-1.68087873631067,-1.5355712209195,-1.64686685617989,-1.5524281973403,-1.7185654177908,-1.60637681319494,-1.49291027261582,-2.40055063718102,-1.44312741589982,-1.15971073708301,0.204833660483348,0.191955631903407,0.202476452829908,0.238659113786312,0.263181492740803,0.228868891811578,0.361188560173199,0.239258599106744,0.192245627115966,0.18276749301107,0.193327190619753,0.197261261214016,0.211680355063179,0.202619471578975,0.16759178229998,0.297157956489982,0.167950262354519,0.136121582787584
"2638",-1.79566076071209,-1.59442297628882,-1.84764265902045,-1.99117183005332,-2.20242163693583,-2.03919802340469,-3.00764720760952,-2.00335473944952,-1.91937923643355,-1.40390140412522,-1.60150313585285,-1.50051501520098,-1.6905766493241,-1.65531588697321,-1.500364500635,-2.57761692047002,-1.41855996617426,-1.15202774041645,0.209087938168995,0.206060070267244,0.196938328343231,0.236886264980411,0.255147036717002,0.215764093033056,0.352850405345433,0.242460507522275,0.192492188023873,0.18427924332928,0.194188405511609,0.196021534949516,0.219405055334772,0.210031859544724,0.166695516530595,0.288294359710147,0.182231484943893,0.144299777034922
"2639",-1.83307763281683,-1.71347393254722,-1.72677755120965,-2.01413972521673,-2.07890504656726,-1.95403415952549,-3.02927477352878,-1.97965939263968,-1.88712124705693,-1.44677885318891,-1.59392903603768,-1.49932241320605,-1.68162645424611,-1.68057435035172,-1.5485381017035,-2.40206419167679,-1.44261659895795,-1.2006347260631,0.197619024764616,0.218078609538651,0.205893297736418,0.248614517367209,0.23891615099631,0.221048096887609,0.347585095034684,0.23345426290323,0.196499023901234,0.17642336632672,0.1672637502555,0.192253769021139,0.213391586184405,0.187976250155044,0.182422382045686,0.299609418159132,0.171015383206713,0.148972572916021
"2640",-1.87864430857788,-1.73074041865831,-1.96789907063545,-2.01608175197334,-2.04939407949933,-1.98048013909051,-2.97223270026588,-1.98689258406117,-1.81891836239994,-1.25638910814763,-1.54571236617905,-1.52543385111794,-1.69472875758836,-1.66281399944746,-1.56803224435082,-2.53092933903974,-1.41228064953499,-1.17058920146002,0.203358163978375,0.221613429205038,0.213880602312131,0.247547053180253,0.232965041315981,0.233425108989449,0.34049220852426,0.238778936576667,0.20190804243269,0.184452560210098,0.165032190568471,0.186991892998257,0.213042028705072,0.196766108458247,0.18291518436029,0.301707227337315,0.176889047504904,0.128900300177626
"2641",-1.63791603419836,-1.730224692155,-1.98957547409109,-2.00747102139027,-1.98182365354404,-1.96660400731205,-3.02774469793979,-1.96869314845432,-1.8677793692731,-1.35047311893763,-1.44256129501379,-1.52257687680002,-1.68945412329974,-1.58413121818961,-1.53262789236105,-2.55613890739587,-1.63955306422271,-1.1757696566297,0.206932188855706,0.219345310741539,0.226638413492033,0.242311503664937,0.245616114542573,0.218013574612434,0.357977704066787,0.230071065971772,0.190890876738714,0.186968053182991,0.16440179925585,0.183858901451669,0.208514366955996,0.191968025804814,0.183223545707809,0.292490894833371,0.1925625839613,0.146044328230085
"2642",-1.67370632063113,-1.73227833234481,-1.96161153019966,-2.04704912979936,-1.98875482898769,-1.91220150919531,-2.98317407389339,-1.9625422938137,-1.78654790298919,-1.43154597671587,-1.47668823490675,-1.5350476755073,-1.5948281724743,-1.71621687435007,-1.52479704065116,-2.48870577698768,-1.51811816927747,-1.36421170656348,0.191204704603215,0.221138252317764,0.225494954168689,0.242794293830061,0.248988693800949,0.220161922890304,0.356679927505109,0.238558452036605,0.195443596074835,0.16560507007459,0.16621947707873,0.202526924804644,0.212085605744865,0.212267494905977,0.17267735920081,0.300695932605685,0.174357426164616,0.152071434752549
"2643",-1.55675138117174,-1.73298069512457,-2.00398999345992,-1.98448917906217,-2.24084119504629,-2.01321911973083,-3.18806661682323,-1.93083844781985,-1.76532326623027,-1.46329942466325,-1.39275098776371,-1.57859486477965,-1.5864566985898,-1.72617604208495,-1.45476517388345,-2.46940248183065,-1.41783836710042,-1.31551238409118,0.195409220821579,0.212092444602521,0.216739497579794,0.235229501875382,0.257954564992542,0.226305202454547,0.343259314504595,0.21313696109855,0.190285489178896,0.171066836272165,0.160839548416719,0.210232464616637,0.195732237458812,0.202801603344044,0.172760530934209,0.299024171768329,0.187137479852718,0.152677473131103
"2644",-1.7149216100111,-1.74941889915192,-2.08873935540297,-1.88189632535902,-2.19637178559361,-2.01510440879444,-3.1920850661774,-1.78052694110752,-1.9016569893734,-1.415775589845,-1.45378802376667,-1.60794935369295,-1.54882134824211,-1.66433084619533,-1.54184384630712,-2.52904610977703,-1.51051377900732,-1.30448625783412,0.202758084734169,0.210118153489617,0.228457455758002,0.229703245398906,0.245391612540708,0.21652554760175,0.343180486698049,0.202137042842496,0.199529278498245,0.168968267974844,0.167439265067943,0.211294706808758,0.197178699839829,0.195645113484427,0.176092174675309,0.304104069259395,0.178520168880456,0.153092174194446
"2645",-1.79932842488188,-1.4423445961006,-1.95933630290954,-1.86770535262192,-2.08971633159889,-2.0483988588072,-3.12724039889062,-1.68163911718196,-1.92031539646161,-1.36285526459194,-1.4495634907377,-1.59205717193721,-1.59422490016064,-1.65448714349318,-1.50395194818427,-2.46415937646833,-1.40398713834183,-1.45045007588983,0.209015770874428,0.199961359162924,0.211760419667571,0.223668050577837,0.264070092957104,0.228436012365842,0.359517237945411,0.202736682517337,0.197857166152716,0.161096309073687,0.175181607925907,0.18918129438517,0.201096524876923,0.189738100331119,0.176429900852381,0.290821256108799,0.172168966900055,0.174065898616126
"2646",-1.85615865108107,-1.41587522754058,-1.90589376980594,-1.8803562801953,-2.20404979599501,-1.89544907657874,-3.04683599240542,-1.67374040367376,-1.87394167364359,-1.30383566130215,-1.45758461778994,-1.58011884039962,-1.5736823937659,-1.65768590036269,-1.5462044287566,-2.4105936332491,-1.44697465071933,-1.4602590504367,0.203179356655854,0.180460813690727,0.209158732782317,0.21531064009873,0.252917340796733,0.234747162857681,0.324609868674543,0.206737200458581,0.194970461664527,0.157862383082182,0.174580599768295,0.186367575441266,0.191042416511105,0.189130328510709,0.179660068754335,0.292485091045341,0.168252200958534,0.171582627143869
"2647",-1.71545763674464,-1.53673090486722,-1.90454784762566,-1.93595889686114,-2.13695249146247,-1.99810461985388,-2.79232973704746,-1.84042717066457,-1.75443797024837,-1.49892350202405,-1.50843393927659,-1.49351461162564,-1.5858251183693,-1.67682668865406,-1.54770475546687,-2.47002015120055,-1.39260343589731,-1.5205720661176,0.184206575923688,0.200966809538983,0.212484304139009,0.240528026837181,0.250445147069435,0.217171316219883,0.32262058714553,0.234531807848116,0.197626207876559,0.158394544593502,0.177691599683154,0.170773779335044,0.203065280035145,0.193772277080087,0.170695643131563,0.300280519214306,0.167691400013775,0.162592091035038
"2648",-1.64805719379846,-1.55723494186297,-1.92310247480037,-2.00637324999103,-2.10635992973004,-1.97701149664963,-2.70807202918448,-1.97271082610317,-1.88561417828483,-1.22207306056726,-1.652004390176,-1.45503183739563,-1.58673731030986,-1.70388926512276,-1.46584234651644,-2.52395623099753,-1.43079520464562,-1.51889447665681,0.200604726658332,0.201341208156606,0.229216299280344,0.24302751423305,0.25161303963671,0.237735592854181,0.321542334368516,0.220665294452962,0.202764775816071,0.165535100146697,0.200356592665301,0.190289427465764,0.205467401188784,0.191844875960474,0.181190194915957,0.308478754645496,0.180896983774921,0.170681318730456
"2649",-1.62485715493589,-1.44437133601032,-2.02207119569134,-1.93698395298815,-2.09780071547301,-1.99538863424415,-2.96477717001072,-1.9524199474181,-1.86712142205273,-1.43163052945297,-1.77200004785114,-1.52832300254326,-1.5352650638033,-1.64368467384561,-1.46070669547329,-2.66390000686939,-1.44525675725273,-1.32124775156903,0.192753878870367,0.194935086527162,0.23257487599772,0.241676374188652,0.245057478813618,0.208503930086678,0.331030319167243,0.234679459636437,0.209910464504968,0.157798791433159,0.190466222900869,0.190922472648711,0.215157517775317,0.188523109096011,0.178108526677584,0.302579097065522,0.178214786143277,0.154690915747586
"2650",-1.63451341147744,-1.39747867225479,-1.99366497273301,-2.05654557844672,-2.10966757404491,-1.94668082443257,-2.81425145687308,-2.01322306996792,-1.98959451686514,-1.21904562595208,-1.78297335105459,-1.43024123318064,-1.52391776017562,-1.55476525560755,-1.47642082076591,-2.36924758332181,-1.48070062565736,-1.44346424954585,0.194106625866338,0.196333711087553,0.225098608070915,0.254044600551862,0.242493601684346,0.229361408497492,0.312654386091668,0.257038908035853,0.2113441610559,0.140917638067377,0.191820012616406,0.174947741524488,0.215919417919457,0.192238410473951,0.168993019991762,0.269870107323073,0.17655433101755,0.160706601711006
