"","alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha[7,1]","alpha[8,1]","alpha[9,1]","alpha[1,2]","alpha[2,2]","alpha[3,2]","alpha[4,2]","alpha[5,2]","alpha[6,2]","alpha[7,2]","alpha[8,2]","alpha[9,2]","beta[1,1]","beta[2,1]","beta[3,1]","beta[4,1]","beta[5,1]","beta[6,1]","beta[7,1]","beta[8,1]","beta[9,1]","beta[1,2]","beta[2,2]","beta[3,2]","beta[4,2]","beta[5,2]","beta[6,2]","beta[7,2]","beta[8,2]","beta[9,2]"
"560",8.81150114588439,7.42158461560136,8.42642773418262,8.36718849112795,8.26913283289785,8.71273454641064,8.3228438522238,8.39180663147091,8.82499296912433,9.08545866963109,8.83765785064275,8.42393249837674,8.38774698923574,8.26651430184319,8.34104235107032,8.43166074694532,8.45905134143527,8.54979113537143,0.18024774837896,0.200682100139517,0.16478872777895,0.213717044183815,0.288395204319654,0.230074958872279,0.345654280811761,0.194316621027035,0.220334359807126,0.168994527167449,0.178489366415835,0.196289860886687,0.217263241344907,0.23835080718468,0.183308377395229,0.282583520819497,0.147234324458848,0.152653724868913
"561",8.45408566770352,7.53693325901476,8.08862107157977,8.40634135999465,8.63632766076083,8.38482214037938,8.3775440677907,8.36591028348658,9.22979414439652,8.71298889921887,8.68268137417029,8.39514046134096,8.38801320417093,8.30235267662787,9.08998792618259,8.39831977588528,8.4826937568339,8.33344822370387,0.167047184536081,0.209144097950186,0.197164221274837,0.214533387255154,0.294234869259553,0.228101651226542,0.31097069288305,0.208984595634402,0.233123901342165,0.182313707368772,0.187720381683795,0.226469797873936,0.203588556059493,0.223549029376352,0.176411977533956,0.3213129354025,0.150484286052594,0.157759781527538
"562",8.90799700404406,8.27208318582147,8.05819042279225,8.39127975868762,8.52239663355381,8.72267787756029,8.36486429834182,8.17229630395922,9.44786116365495,8.18616947090464,8.32054609855782,8.48985169305675,8.43786157568334,8.290514750284,8.76374873767468,8.39688671121606,8.2676246026896,7.97755484738351,0.166262292442296,0.191357167452337,0.191149651721824,0.228993986983493,0.252690005771537,0.242405118713672,0.34043475430448,0.215800162808104,0.215500855176547,0.150199691875256,0.205226555574335,0.171980238308939,0.208490190229949,0.217645058025966,0.185127274339153,0.345554915033488,0.150944097367393,0.155112875118672
"563",8.86238597029157,8.4420176366291,8.26591460474834,8.43910775034063,8.50306373378809,8.67716674683596,8.61108620048068,8.65600606048416,9.13724967201333,8.4377998108788,8.30099091298087,8.2348080303706,8.41552882364154,8.36974621653088,8.93789312301984,8.39307355657917,8.09914386509925,8.06881492819649,0.214285467088292,0.185816426160356,0.198874999951746,0.210775447751464,0.268796029354016,0.223660051939985,0.389766063611614,0.225132061725781,0.217535901743571,0.180758879724318,0.183459718607704,0.193653407660777,0.217714589209317,0.255416570714206,0.184525305464683,0.345174714277471,0.145995699837568,0.144367531116832
"564",8.58610857943447,8.29439774610058,8.19627504724985,8.47624034411067,8.50813486829047,8.65895241021263,8.54123713746517,8.49934179285946,9.22535191965202,8.08704071311285,8.45939066834458,8.01693616408055,8.43215352673621,8.42105898816505,8.97984444889802,8.42943113723068,8.25057942917721,8.60446239432117,0.202995729799957,0.178857481768541,0.174358448205983,0.287278844288521,0.25718069186021,0.224799997723378,0.394274548557805,0.205546755869235,0.205772845656119,0.17520029389351,0.155105642953188,0.199495968726001,0.209216163670176,0.196816733199218,0.18975056558808,0.262414222172488,0.17929027395482,0.151157558889493
"565",8.44757811681941,8.34183158850959,8.34510060979793,8.3757032048293,8.50734774737401,9.4318993597016,8.49953021611883,8.30959637516056,9.38871930219292,8.65855049481175,8.38244464863896,8.72314190775483,8.60422883475582,8.39268836760042,8.99595356663934,8.36036211311096,8.37755796651838,8.36594748339801,0.188390181792747,0.182270791089641,0.179575189495877,0.225346347784025,0.323487916002666,0.21844030583405,0.369231982517487,0.179852814640935,0.175299373271751,0.168718355365568,0.134184088116524,0.205949095568942,0.211272481100988,0.235744690346016,0.160596474294837,0.359497469986557,0.186056794896794,0.151073290729797
"566",8.26214168150853,8.5631981300494,8.73014771119875,8.55297190694593,8.46771025634316,9.56714413730206,8.48988762134112,8.26518480399811,9.0264503680985,8.73526156544274,8.37981909839557,8.58795778431433,8.22086575445461,8.44078296692861,8.69576769745471,8.42816727718836,8.35783891058388,7.60257508682537,0.208590815076789,0.183413901405552,0.183978719069284,0.218734656825062,0.254458037292974,0.21304755136894,0.338921154377769,0.193283294696249,0.207269609163587,0.15417045087051,0.142723049050566,0.20097974092478,0.194418073704048,0.239533346321527,0.149241750913868,0.309918672023133,0.145326581111705,0.140668614553069
"567",8.50987446332503,8.3668422844151,8.84951198369482,8.46035451578331,8.44895113329403,9.28974919703906,8.47890986295988,8.28630160209459,9.50536075632843,8.44612275914512,8.50584824778605,8.47638338373624,8.53496003980035,8.4364600672307,8.3786880642266,8.42020828397715,8.48281539905299,7.4833625987316,0.212317334212279,0.234678951696667,0.176639482546937,0.260404613491632,0.275952473056838,0.200554694677785,0.375334434067279,0.19829788851542,0.234280382909821,0.17819286266096,0.224155168245335,0.200866549554926,0.199736258049443,0.225203751667551,0.151603387279577,0.296070132185253,0.161852655612229,0.14781807881893
"568",8.53124751952932,8.58942833594357,8.8316264446742,8.48155308221515,8.47599323667155,9.06403716955518,8.53044978475398,8.21926076187976,9.91222182190534,8.43651008695946,8.43538262508301,8.51401887487268,8.28793111030855,8.39131504212226,8.09689575280434,8.43737835433138,8.28482864367719,8.1677906221919,0.20577004278918,0.218267557229044,0.168691363535937,0.242799170952731,0.300362523316509,0.201007890976639,0.368833674465158,0.207166671032003,0.197148701258238,0.171631188986997,0.224944286619956,0.178921577003177,0.22892789513565,0.203070121501733,0.165171094349348,0.280755630249879,0.15937241705456,0.133187112116328
"569",8.38875289289569,8.40668500096599,8.71072817490264,8.54331708093566,8.49626203454615,9.08706800714839,8.64025393806904,8.76569787001498,10.0276931485782,8.4624714666046,8.40299792615287,8.5903625653224,8.42100505963793,8.38935995405748,8.09378292978369,8.29530755053926,8.14348356509262,8.38027358006619,0.20863764437678,0.210790883490951,0.180633316103205,0.214742837742977,0.305194678973173,0.210361783175768,0.359561257083284,0.204952508923819,0.238549038571058,0.166971850032214,0.202658454044468,0.242348906357174,0.176939277163814,0.218300099434517,0.169532666607112,0.262121812729551,0.137633829464082,0.133424937857587
"570",8.36100986939681,8.37195561900012,8.44374989632606,8.37420109051381,8.43433898217686,9.30885993537299,8.36043051876521,8.51763036993705,9.92209760248216,8.19749311018702,8.90434129584171,8.59504839334214,8.43767205234463,8.44991354039991,8.15710035946153,8.32562251090798,8.16435083145616,7.80283594548442,0.207664755729682,0.227641970497883,0.17204147035702,0.217936673786915,0.308057887087372,0.212593967717717,0.281678734002839,0.227184383580676,0.208020885455312,0.174206199997855,0.182567436726517,0.242044805409362,0.180207439395652,0.213136701128485,0.188338611788154,0.312543125542988,0.146148814185406,0.12630365950534
"571",8.19697201628862,8.66169953061275,8.64777633860638,8.43396176996098,8.44414704011131,8.3951756208864,8.40559470507747,8.23013594464318,9.67238995155073,7.71175033139673,8.32769098419942,8.84806833632436,8.40797821427633,8.4328883478893,8.58082605581729,8.36796923552819,8.32368200178945,8.240453130265,0.206085285264742,0.231551961983103,0.185595968398992,0.2288817803708,0.270493721170851,0.212914305662469,0.30555452468826,0.20264757800822,0.221465589523795,0.150684832456638,0.181727255449163,0.231368647816515,0.18594158720401,0.221477688589375,0.137771245353032,0.313690249289662,0.143105331748881,0.145601083556548
"572",8.83891006580375,8.29278200175749,8.78741318140387,8.44407788418069,8.57855606855482,8.58435827882478,8.42386343306006,8.48680748312337,8.76873516156945,8.21676338515262,8.54544718114708,8.84304452445038,8.26624846806772,8.38830430670473,8.08400166629574,8.46983018819821,8.37853235840544,8.48612648180871,0.185428078490643,0.230660889155306,0.194063415156139,0.264265641049922,0.270847958120882,0.236608731655695,0.34264663464448,0.204758109613477,0.214185743134771,0.171431406732212,0.178643048585884,0.189448084423744,0.203929620787662,0.196980889554687,0.13589442806496,0.315523485487232,0.153353538832884,0.140195478674914
"573",8.74572297953929,8.16795007387842,8.50523243376015,8.4872788272807,8.3299250498413,8.41619182322286,8.41930864244999,8.42716711731711,8.77371522938743,7.88443733807283,8.47265875843143,8.64486936965623,8.35004283039859,8.41750140175855,8.05210494493899,8.14354180915495,8.41693155679216,8.85046184773011,0.202367680043306,0.224682383221997,0.197109863789302,0.256891243544146,0.291077400519587,0.229675452851362,0.284930026168997,0.202924952577796,0.237901213728907,0.169272203780127,0.196826709748619,0.209973819147004,0.208602794672476,0.216349622766484,0.141072010677007,0.276027264259871,0.1513183069598,0.136086558306671
"574",8.34803873930814,8.40784026075568,8.47301869813504,8.37663359957839,8.30875204779557,8.68930734724835,8.45878154612816,8.39737132283956,8.40148280431355,8.45414700142718,8.47705861902966,8.48351185977675,8.27671747513001,8.36867522683917,8.26331690875125,8.34625002999499,8.48378816067678,8.14237358689332,0.172734374073053,0.234159874425441,0.187687999506352,0.25195998573314,0.334104856023917,0.224827319024901,0.332937388251359,0.234522958776294,0.238648376820811,0.17485027176304,0.203015624840088,0.216823759812125,0.219702625406914,0.226510373971536,0.140639086724251,0.284558239569223,0.156956177532791,0.113557961918746
"575",8.39661752208639,8.48432399678546,8.28575824590824,8.28249424614889,8.47794865270615,9.08032897756386,8.44873376205436,8.42555403050216,8.32712318532021,8.35817549943335,8.50261240145343,8.37498652331859,8.32847868680204,8.49289457799741,8.66618882403929,8.16573178071211,8.57832381557612,8.48353875335003,0.206008843811868,0.193651350206314,0.170068100345635,0.265054302441591,0.240509863411695,0.227889160911001,0.330296370459121,0.16615920309687,0.204630406015886,0.156968532675406,0.143543934387382,0.210765277367562,0.222141943217461,0.231534830624134,0.152025198032143,0.290042473978927,0.161067749687073,0.133958281965608
"576",8.394514263565,8.46173181553968,8.36446035345721,8.47549217203435,8.52665374973867,9.02921277916146,8.5270093884136,8.52928021771126,8.44475836366299,8.3494306784663,8.48864826986749,8.36307300600302,8.3521093910612,8.2212729966818,8.30367425414815,8.4657200285162,8.73075992931698,8.40588813453838,0.155892711561693,0.200474180401793,0.171547251637244,0.268326179542686,0.258259775110111,0.212847157421895,0.33370421143466,0.259673822319285,0.205124991569909,0.124816759364943,0.146530819741349,0.207039359106159,0.232018576195484,0.220179046890977,0.145453858289549,0.313101156601935,0.177755836839024,0.146723530373479
"577",8.40686307956885,8.36948166865313,8.4642824327596,8.48833736455087,8.40260515278685,9.04420578222634,8.54324815414218,8.29718905000087,8.46281803341078,8.32632852008869,8.61734155415227,8.35978690000984,8.31971252015263,8.37467300939496,8.98404453150663,8.38742244924394,8.83313935806867,8.31252329504595,0.182049607641863,0.174181136071025,0.22105891665728,0.198829759716575,0.259146603079456,0.221048405328427,0.354776218793629,0.210547997725056,0.248963755346026,0.11472189859531,0.141139227786829,0.217927842271488,0.249058083280789,0.222880852448539,0.162577537130069,0.303360544465252,0.173559628957292,0.13026764660573
"578",8.57735050071967,7.79845735227606,8.44414802688806,8.44968096312997,8.47533609875067,9.79858101026326,8.43308575226258,8.24102832437488,8.49292238090108,8.33347785111147,8.40410112823142,8.35300516859647,8.28741820978732,8.37291533417909,9.15215579137977,8.32616019123254,7.98625874684529,8.39555045298915,0.181977876043078,0.238835744986981,0.184588267352774,0.212474624466343,0.249615170057782,0.22027038156189,0.343901251197815,0.216747498612609,0.24327837186856,0.147511160442326,0.201507467238079,0.237877259198991,0.238380394824428,0.252863454143832,0.145811568248722,0.286109443451814,0.15462881054098,0.130845039336729
"579",8.47649486477029,7.82680610349044,8.45073800194173,8.50965197299974,8.43773826530897,9.87489106909398,8.40158132293786,7.9599978180466,8.44775944869659,8.32916561950594,9.04136010998351,8.36107865858677,8.50492748430242,8.32564988765091,8.9102510312937,8.35595786646378,8.43243945882871,8.49487361919902,0.17930611786821,0.259246991468369,0.198537586555881,0.226630307806878,0.251492453945873,0.218259810277896,0.325997150272911,0.224939816918892,0.215908045122189,0.143879593072302,0.182106969905147,0.212940178137057,0.186421845904486,0.256105816205686,0.138986437121273,0.302280576151068,0.156604660880458,0.156844735244467
"580",8.44993113229855,7.66677333838337,8.430904276991,8.29670093371892,8.45505245911982,8.94467792724681,8.39140088489085,8.19954542656148,8.4866199679179,8.49316050726889,8.99132012943384,8.41346745902736,8.41112336403648,8.37569948465347,8.92748208163569,8.37765845886686,7.62512549896145,8.28465398646105,0.200164490909503,0.177397728859126,0.171085410612641,0.271474561685195,0.261337044947309,0.245236289044636,0.391274308720779,0.192240380834373,0.196887874632924,0.177355868243185,0.205793196342311,0.199017220064081,0.188144376897331,0.254939180623767,0.137847766768666,0.280147914876836,0.165299152942997,0.164909592566526
"581",8.39563096449414,7.75451008476532,8.34549685301772,8.48212587485401,8.40077307026302,8.68990600237599,8.39758125228137,7.61252392100201,8.42077772650203,8.37074101079058,8.43049449331582,8.41434378989076,8.37163134995502,8.3788727325638,8.87330683917061,8.40021091418313,7.68048265595804,8.5922140355799,0.199986384395638,0.250352801477755,0.242151391385966,0.303059346707087,0.268601508974693,0.252448849314571,0.350039667949177,0.204170811116082,0.232146704824715,0.167685049503255,0.20081068369816,0.198936564385484,0.212054089324094,0.245341277713593,0.134373568528145,0.290061553009896,0.169932309377328,0.140198224860379
"582",8.39485738559204,7.65427097179443,8.32628223709274,7.93491906569649,8.36842885874686,9.32565866655927,8.4038435515138,7.55994193841413,8.34738574579349,8.38025211731724,8.58036676639083,8.24985079253862,8.37840324185835,8.34386161975495,9.08638395337244,8.40612186481132,7.42222774278244,8.60404337087666,0.170208773936921,0.208035007008614,0.256646827595281,0.267043287743615,0.295980149798747,0.239406773711345,0.323980323196797,0.193435142451217,0.227426776936842,0.167494948882269,0.175488483988894,0.217175675159553,0.205537987857318,0.235459918754442,0.151699009074623,0.340025707274384,0.159391180794662,0.147367521188127
"583",8.3910940563467,7.66735947187525,8.55106371063172,7.88682036600511,8.45698380321089,8.60440126348667,8.4059513394795,7.96235311264392,8.56968380182791,8.39473381324331,8.91079370491067,8.30429061801487,8.12792462023425,8.42914193121236,9.13487361006741,8.44857657461607,7.14170078391437,8.58335945568192,0.17264492202847,0.210796822905167,0.229236491026478,0.264835993031278,0.287732452796229,0.249854771514772,0.336576308167409,0.246183679035186,0.205445346265011,0.149273903269513,0.163687085326787,0.211009562293837,0.20218028377371,0.217810800712041,0.152601059150387,0.326389979486581,0.172774713200867,0.14494845536909
"584",8.44017557577281,7.45344050968731,8.33879791562963,8.1305759678974,8.36606882803302,9.29823827119019,8.40207344920669,8.21569254671878,8.66900675731865,8.39355695222764,8.40862761876879,8.38089813946674,8.48685649058941,8.48634159596498,8.79581400067715,8.41670801414128,6.84516367022189,8.42031499834602,0.173065002903409,0.194404414106818,0.220552450277142,0.264799435111876,0.269948683261511,0.246087659842443,0.369602530755863,0.227279647431335,0.226874271920706,0.183139177480003,0.163730699714964,0.210898691819529,0.207805703399143,0.197665610300072,0.145415330390455,0.338884427607202,0.149869694101621,0.137036452571584
"585",8.468526822785,7.12889094642455,8.36725183142523,8.19144959609038,8.45488251124224,9.18328927847818,8.39038733860232,8.07432401573753,8.67503915373849,8.41565990118205,8.10153555562417,8.54354623761424,8.44824103098098,8.36079749268417,8.55733122609571,8.41475196498551,7.47089601201007,8.2773514175476,0.165047688227511,0.197641432941665,0.190916842405774,0.253562027710908,0.290175434600282,0.218201089304979,0.3316178099518,0.201083875082551,0.229142641054203,0.135091212362591,0.19782879221493,0.220751276869781,0.183897968072951,0.195583634273666,0.169178769463258,0.308551793150158,0.126847967144934,0.154289610290537
"586",8.29045888141712,6.55982643640968,8.4816286622487,8.24816454794433,8.41680207053949,9.10806275421098,8.39322832246621,8.3521322189532,8.66473645054218,8.30403610455543,8.09209477368946,8.3868049533624,8.38203056367125,8.46157599435859,9.05561766802677,8.39480600244248,7.34250314561225,8.25281771366052,0.198920651929314,0.195930670066185,0.228511563028785,0.242227196372592,0.305599654606381,0.223597976444694,0.334150078230109,0.197471838394515,0.214417674535239,0.17324733311929,0.19067003853029,0.17833788054268,0.184383186507649,0.219787579510646,0.187155223961975,0.293794950000169,0.131457320588893,0.144558954436544
"587",8.62899784079709,6.56058568005241,8.53039460479389,8.52508641256873,8.44254286702627,9.08453224367664,8.41602553579992,8.66405902642529,8.4843467236248,8.46991236938884,8.48543048552983,8.42332252071218,8.35187281986977,8.36721677732235,8.58408548627279,8.38284775178751,7.30479879785407,7.9672742628337,0.19741741941087,0.196881900399032,0.212000203791442,0.231608808336832,0.280209024398968,0.222647363462052,0.324469580631836,0.235434527126785,0.191846966349446,0.188194243082303,0.176031754918703,0.207761056701576,0.165065063293574,0.241343077962402,0.152172582416302,0.277860528764787,0.14667573054666,0.113376528851166
"588",8.92969385709513,6.53730222824936,8.64611460119132,8.45766527984226,8.46140981941146,9.13626597251169,8.47686777089084,8.26981299614148,8.56364219721966,8.4332836487136,8.20301683714173,8.2508385539421,8.40690199568047,8.40587788013149,8.39680249802882,8.36176887356603,7.2532399276579,8.65818025470799,0.190870538517432,0.193473833231302,0.220105581080224,0.22805471561162,0.286501162394375,0.178541433217506,0.347160815474609,0.225089046404511,0.177512212159431,0.160293716782852,0.176084790447922,0.203500123757652,0.178552211898821,0.195540953261124,0.165909950024101,0.324751138562872,0.181380486110166,0.180595465394331
"589",8.65584251732231,7.46285632577423,8.68340523470135,8.39708110969972,8.42979021654115,8.83514436765506,8.5203054286998,8.10809240415458,8.52648259760619,8.73481073833281,8.56997426655503,8.42797556234455,8.35815110046381,8.38096784775898,8.16291250585363,8.29281001857758,7.6539275272289,8.50386696271732,0.215282799345845,0.237120740398683,0.246391971038915,0.243740683927269,0.266882412634832,0.21210551922603,0.358253647287308,0.205072869709246,0.176598619404469,0.167439816654448,0.169039757439074,0.200099626646851,0.204011406242582,0.19208578825707,0.141509396034787,0.378284123406845,0.117110606820161,0.132675479743519
"590",8.21899240293577,7.00174380884443,8.50277713222431,8.41179013491176,8.44189459141885,9.02547151685081,8.51885434540352,8.39343222521216,8.58137945988631,8.77549472536641,8.46004058944133,8.32265694393494,8.35041947343003,8.32908672707475,8.08426196131847,8.29749387428581,7.83213015189015,8.3071609497234,0.185205296618408,0.214935788045566,0.178109536130953,0.257943898073495,0.26586496855932,0.243903697490534,0.345120417085943,0.203434484560595,0.181639785712674,0.144349206243114,0.188030961605437,0.217297264993774,0.227201461564903,0.204926845411321,0.168497133646836,0.326294323800641,0.201258223787372,0.133417410827405
"591",8.60016291159425,7.7969270415357,8.43767810850898,8.38907246132518,8.45157673604964,8.59583540601276,8.39925222302139,8.28082744072857,8.48474506121749,8.86259841982833,8.51506127804866,8.32887271054042,8.2979330824269,8.32678687786814,7.99892617114105,8.30327634648651,8.1239140058745,8.29240904163309,0.20566699951235,0.232652036454913,0.154666131149454,0.263646422387752,0.301610896422826,0.269930056887037,0.327897963310314,0.197372028060475,0.198686669469557,0.163917696774097,0.203488965987874,0.206122825223574,0.222022924428077,0.224972360652693,0.163875704014741,0.349227455080972,0.132265437434745,0.127015800509007
"592",8.35455773957303,7.41021225440553,8.39024575411712,8.32689898635777,8.40396691906422,8.72824065314643,8.39522056576607,8.54658135808523,8.44419374187318,8.35745670651671,8.52147545018287,8.32684961345663,8.36434304970443,8.30306639894142,8.2281519022708,8.36439749359785,8.16038860523514,8.33464902673694,0.209458612649916,0.228292043011022,0.173640039128639,0.222654204365613,0.325568105613116,0.24904746809524,0.31211756235746,0.226321627336038,0.231233824878577,0.155719079523996,0.20744263122095,0.219828752737974,0.225213193675482,0.227680865784262,0.169098984363612,0.349712382725702,0.178164894077163,0.143849606014107
"593",8.48055263985651,7.61069619742705,8.26121135677673,8.3329690122305,8.4200196051217,8.64730513150212,8.3816626651406,8.4478053969093,8.38050906463389,8.25940950847533,9.23066138636409,8.40502959710721,8.33849891577622,8.28992051200844,8.88102661278254,8.36652408535515,8.42535852423309,8.33781053589617,0.195095517976935,0.200489178852359,0.180703918729328,0.2507587796324,0.32589064883458,0.254194656499432,0.35840244073986,0.203902272120161,0.219529390613684,0.144368160241165,0.191316019912253,0.185300618404734,0.220644240910694,0.233792397254626,0.154566799742458,0.334404169596746,0.141708525081264,0.143041728343946
"594",8.36089491386811,7.42165234360383,8.22540658304887,8.48383687931084,8.49671890373065,8.4499334628818,8.41627006511651,8.36248784613804,8.39877579049085,8.31875593678316,8.98493121051591,8.34885012321824,8.34559023235298,8.52682999857902,8.06376644899784,8.40307014765946,8.53227455454503,8.3638905930925,0.18928751164058,0.200500691172285,0.210268786308834,0.251419678371581,0.326982274453741,0.254890403572133,0.357246687640107,0.222235819595363,0.222410736993555,0.12935324344385,0.195291868042399,0.211823061595823,0.216511122197516,0.238546598496434,0.174461991315596,0.311738770525232,0.139212160823415,0.142293203294254
"595",8.38997409779182,7.70326717326824,8.3211298022641,8.50205923360773,8.39958986428484,8.31898813005421,8.43202549045664,8.7243482083958,8.70559233643485,8.34733743733345,8.93649476625781,8.59100975899856,8.43795641895565,8.4327685285228,8.36032179669703,8.40882970606864,8.20825344050016,8.24407468616381,0.214761114467578,0.198701287887871,0.197644941387239,0.251988517687274,0.31334895900366,0.252521000451332,0.357339046328997,0.230654355191268,0.212658747081251,0.13186252214816,0.2033764596621,0.206517032836185,0.199097763789287,0.241484302440404,0.187134841665634,0.317484803589292,0.151391985503915,0.154372595857562
"596",8.41303717249602,7.66184838747175,8.44537163422242,8.53253257681339,8.47242393009135,8.32317404262647,8.42804465249103,8.45028801412538,8.60253553137207,8.33056631825002,8.46450542601574,8.50368211316754,8.29662896525631,8.49159400071221,8.32101512670691,8.49392090248472,8.64197558808459,8.31281059855902,0.206459371894772,0.256648220303508,0.174355609982099,0.233749083467538,0.317985690825436,0.257922903397307,0.319041931571636,0.219818820147528,0.243970928730306,0.195767772351395,0.222435887478203,0.211226759713753,0.213074854196897,0.254981404566522,0.172567418391538,0.256250468345459,0.16578987544349,0.140041644745847
"597",8.38092810495188,7.98351014974632,8.42609071397854,8.51935464094371,8.54186811525176,8.56540897574578,8.54663256149284,8.3632773217691,8.57154597262778,8.49988060352772,8.50526285635367,8.4917218215527,8.31719583153541,8.35536560654714,8.51474865449187,8.42434995113529,8.22788052704812,8.47265662089126,0.184291135532773,0.247272842196492,0.221120741311065,0.221825142791394,0.314116957495536,0.200829484326617,0.297032893039144,0.210607361101249,0.185698422068495,0.19392188089766,0.147893919467822,0.213178536546028,0.218612218371671,0.227283969285914,0.182855179660889,0.276290443752763,0.159029916826475,0.139540213041574
"598",8.43941047781028,8.08662164228365,8.47281213464523,8.45575232438769,8.38644267273011,8.6134197696765,8.46142761685683,8.52417114060724,8.4311868604868,8.44812526571328,8.69088626353503,8.43315016032887,8.40855391008071,8.60789490402795,8.37206123064345,8.47497997130776,8.42537912039438,8.34385871314547,0.190261089290309,0.191135571727895,0.231068498385012,0.280545707982222,0.232054211749376,0.200191616950666,0.304587297274551,0.20660959018979,0.174440274689331,0.188564582081535,0.181540027564673,0.221416305976792,0.216511778197849,0.261010306544782,0.202852031213914,0.304822969854525,0.162941139050421,0.146242493257313
"599",8.4155931302708,8.43549438830897,8.50317883945004,8.45409615500633,8.5077516611603,8.51840525295944,8.44212236325132,8.41787668148471,8.49823309674145,8.42284863416922,8.8516491267445,8.43115017768845,8.4049147166749,8.83305248147243,8.42994614906944,8.45398500577969,8.4318421735754,8.3681633701737,0.188107320863341,0.222477720858907,0.196701588560298,0.259155117369348,0.27372266336277,0.236993658230467,0.335547188257859,0.23909902330112,0.273421843858394,0.156931838641769,0.176770112850115,0.203386224521873,0.228783445429452,0.217437789145662,0.193826153828246,0.299955291589005,0.169117006136671,0.182178930487591
"600",8.1511725805244,8.35348106529596,8.45603157781855,8.53568744868229,8.48476592424669,9.16264104733075,8.5102942438426,8.48527448496739,8.52478243465401,8.71885363318093,8.4072225204612,8.53830437249719,8.51060450618495,8.85629375381486,8.28200055647026,8.5146300180402,8.47004820084662,8.36823014938112,0.181720130823923,0.206942030764684,0.202094448189362,0.267553535313656,0.267215880191909,0.251518757289886,0.327672747820473,0.227790334030184,0.240885828360658,0.159899545120244,0.196027610543449,0.209261522487732,0.197080614813573,0.215362210291258,0.188102938521389,0.312229083520191,0.155830280943716,0.192883193869558
"601",8.70050773886337,8.48136757341655,8.40645047767928,8.50186241722493,8.78331452344693,8.84686253036954,8.42931650292212,8.49422980574313,8.51880421677475,8.14986520607244,8.36846581155378,8.53227775015201,8.46272200149635,8.91764662243941,8.62642113789936,8.35883718440336,8.32589218890403,8.36039149206156,0.217553001416027,0.197216903669065,0.210420680789511,0.257191868347817,0.270532510110347,0.193015890819226,0.379702781846251,0.196842002693173,0.228571293414844,0.150626539619946,0.193565707202134,0.20055559894158,0.23142516593401,0.222506917560533,0.188457607837463,0.270135282383508,0.153360379575535,0.175781888913057
"602",8.44015128631527,8.44466336087718,8.41870374420787,8.47500671641557,8.32201591381005,8.84048107906424,8.6505430048828,8.50453543181216,8.38264778530949,8.26312809658271,8.42365112190978,8.27826919888219,8.40554481596691,9.37710566834056,8.0337693369113,8.53688619984928,8.45681096965107,8.29965542024165,0.169882063484137,0.229355463448988,0.208389259489437,0.258459422428626,0.272102106470771,0.189367745586504,0.323692929315405,0.209009585684077,0.211136898287696,0.171768625444459,0.191959884098771,0.191314155692542,0.227150574281008,0.226421861814661,0.149606266200652,0.286894306628811,0.146766865766935,0.189459922165994
"603",8.32861658197829,8.42992208964172,9.02849926471094,8.46148540269139,8.88125066581846,9.0978659673013,8.27949584964288,8.51636756605022,8.32902289636458,8.41673608907821,8.40324285457839,7.9174220140374,8.3628013977894,8.71778173000017,8.33167559688447,8.34731960765184,8.38265369740845,8.39098412621932,0.205191708007342,0.215285396625206,0.204291814587621,0.23607103261578,0.279260767221352,0.243233382881412,0.332063651287942,0.215945181412579,0.241412051209552,0.148409058550626,0.178837985715781,0.21541729587899,0.229627832293218,0.218271086412457,0.161344146825314,0.302138968417993,0.146534183362903,0.179717003940961
"604",8.41654247683105,8.50756045148432,8.67250938854532,8.37505911486539,8.78507618160747,9.103152550881,8.29057937592618,8.47611797571775,8.34631466391496,8.38743313796305,8.25332480303982,8.74557274590727,8.32275541646818,8.68862575419786,8.56432075235031,8.50323702386789,8.31426440378852,8.33225972634659,0.23510464765173,0.214816638759729,0.194773822406328,0.246824714931524,0.304057988275817,0.253213480484801,0.334490734833796,0.207697891934256,0.243544379994952,0.166996828085737,0.204051532482065,0.199285664227715,0.211982408011836,0.184560161842183,0.171976324766563,0.377957429819679,0.199013059234237,0.170120041031419
"605",8.44136008525513,8.45164490209203,8.6760538597628,8.41389608465778,8.92286930115228,9.03073590120018,8.71084747729439,8.5092056987541,8.6031137008014,8.22844875987552,8.58192009487779,8.39234038690533,8.2750486575282,8.32368991691021,8.52925862787943,8.38228188686493,8.29686203681697,8.30695326903625,0.235838092548055,0.233833174477805,0.233146717643304,0.232467328569263,0.286934952349239,0.19947651680419,0.334070271751037,0.225725706507517,0.237809575955526,0.156636155691827,0.201103372523065,0.208423657529556,0.168415374987764,0.257477172934589,0.165291768905013,0.280476900748945,0.200801141237401,0.143393046079249
"606",8.40645865778518,8.2274299994736,8.53066036607211,8.39533066142946,8.08031886170275,8.83568269414157,8.76041936493339,8.54633248447712,8.43076866606775,8.36964137885075,8.25013274012332,8.22026358577885,8.34980437963105,8.65034284056629,8.28686938848107,8.38799123906491,8.29490427375439,8.22490773749931,0.173217412452903,0.230762814244647,0.197602229445942,0.221740364756541,0.271904829479368,0.203957828302418,0.3302194450767,0.229121661465534,0.235268586660864,0.164521891799036,0.190771428265575,0.192982593314122,0.169161511022957,0.22563953962223,0.156856697156577,0.282297551403381,0.19651470470839,0.136599592586314
